GuestName,Comment,Rating,ReviewDate,Source,Language
sule,"Everything was wonderful, the staff were very attentive and friendly, the rooms were spotlessly clean, and of course no one would go hungry, all kinds of food were available. This was our first time and it certainly won't be our last, I highly recommend it.",5,2026-07-29T16:23:28Z,Import,en
Елена Белонович,"We stayed at the hotel from July 23rd to 30th. We loved everything: the friendly staff, the entertainers, the delicious food, and the fantastic evening shows! We also enjoyed the variety of sports activities: darts, water polo, volleyball, archery, and water aerobics. The à la carte restaurant, Sehrazat, has a very varied and delicious menu and the staff is friendly.",5,2026-07-29T14:32:42Z,Import,en
Анна Рахматуллина,"This is our first time at the hotel and we were thrilled. The grounds are spacious and clean, and the rooms are comfortable. The staff is very friendly. The evening and daytime entertainment is very interesting. We thank Ida from the guest relations department for her attention and assistance with all our questions. We visited the Shehrazat restaurant with its magnificent view. Special thanks to Mucahit, Yusuf, Cici, Celal, and Kader for their service. We recommend this hotel to everyone.",5,2026-07-29T12:41:55Z,Import,tr
Наиля,"We stayed from July 22, 2026, to July 30, 2026. Excellent hotel!
We stayed in two-story houses, the rooms were newly renovated.
The food was excellent: meat, fish, vegetables, fruit, and desserts.
The beach wasn't crowded, so you could always find a free sun lounger. The pool area was more crowded.
The entrance to the sea was sand and small pebbles.
We visited the local à la carte restaurant. It's a great alternative to the buffet if you're looking for variety and a more intimate atmosphere. The service was excellent. The staff was very attentive. Special thanks to Ida for her attention.",5,2026-07-29T10:51:09Z,Import,tr
Софья Иванютина,"A great place, very good service, delicious and varied food. We'd especially like to mention the entertainment team – they're very friendly, kind, sincere, and pleasant, and will help you out in any situation and make your stay positive and enjoyable.",5,2026-07-29T09:00:23Z,Import,en
Виктория,"We read mixed reviews before our trip, but ultimately we were very pleased. The food was delicious and varied, and the drinks were good. We loved that turtles live on the property—it's very cute. The tennis courts were in excellent condition. The entertainment and daytime activities kept us busy, and the evening shows were vibrant and engaging. It was a wonderful vacation! We love you, Alina, and a special thank you to Tolga.",5,2026-07-29T07:17:00Z,Import,en
İlknur Akbiyik,"This was the most reliable hotel I've ever stayed at. It was friendly, clean, and fun. The animation team was very sweet, especially Eren Bey, thank you for his smiling face and attentiveness. One thing I paid attention to was the lifeguards by the pool; they were extremely careful and never neglected anything. I trusted them so much that I left the children by the pool and went to the sea, imagine that!
The food was very delicious and the environment was very clean. I think the only problem was the waterslide; it didn't suit this hotel. You can be sure I will come again ❤️",5,2026-07-29T05:41:00Z,Import,tr
Norika Kollárová,"Beautiful hotel, amazing holiday.
And animator Veronika was very friendly and always helpful.",5,2026-07-29T04:05:00Z,Import,en
Lara Blischke,We are very satisfied with everything. The staff is very friendly and helpful. We will definitely come back and are now enjoying the last few days.,5,2026-07-29T02:29:00Z,Import,en
Филипп Смирнов,"The hotel is nice, the rooms are modern and comfortable.
There was a question about the room preparation.
If you communicate your needs, everything will be taken care of.",5,2026-07-29T00:53:00Z,Import,en
Sasha Grigoreva,"Overall, the hotel is very good, it has everything for a beach holiday. There are a couple of nuances, but guest relations quickly resolves all issues.",5,2026-07-28T23:17:00Z,Import,en
Ayşe Erdinç,"Adora was a place where we stayed years ago. We returned this year. The same attention, the same beauty. On the fourth day of our holiday, Ms. İDA asked about our experiences. She engaged us in a professional interview. She took notes, and we witnessed how a business should operate with the understanding of providing even better service in the future. Thank you Adora, thank you İDA.",5,2026-07-28T21:41:00Z,Import,tr
ceylin :3,"I had a truly wonderful holiday. The pool was very clean and well-maintained, and the waffles were definitely worth trying; they became my favorite. A huge thank you to Damla! Her smiling face, attentiveness, and energy made us feel very comfortable. Her personal attention to each guest and her willingness to help with everything made our holiday even better. Thank you for everything, I wholeheartedly recommend it. 💛",5,2026-07-28T20:05:00Z,Import,tr
Hakan Demirci,"We would like to express our sincere gratitude to Mezzetto restaurant for the service, the food, and the human interaction, especially to Mr. Cihangir and Ms. Elena for their attentiveness and helpfulness.",5,2026-07-28T18:29:00Z,Import,en
Ing. Lukáš Prihoda,"Highly recommended, excellent service, beautiful sea 👍 smiling, helpful staff, cleanliness everywhere, excellent food, daily program, mini club for children super and super Slovak animator Veronika is a very nice lady who immediately wins over the children 😊",5,2026-07-28T16:53:00Z,Import,en
Melda Ayhan,"I think this hotel is great for families. The entertainment and daily sports activities are really fantastic. Definitely recommended. However, I would like to hear more Turkish music, since we are in Turkey after all, regardless of the other guests.",5,2026-07-28T15:17:00Z,Import,en
Canan Ayhan,"The hotel is very nice and clean, I can highly recommend it. The entertainment is great, there are lots of activities. The staff at the kids' club were very friendly. We'll be back.",5,2026-07-28T13:41:00Z,Import,en
mustafa Ay,"We were very happy with the hotel, and the staff were very friendly, especially Almira and Berat. Thank you for the wonderful time. We were never bored, and a big thank you to the kids' club staff as well. SEE YOU AGAIN ❤️.",5,2026-07-28T12:05:00Z,Import,en
Saadet Sütçü,"⭐⭐⭐⭐⭐ 5/5 stars

We had an absolutely perfect vacation! From beginning to end, everything was simply top-notch.

The food was outstanding – very varied, fresh, and incredibly delicious. The rooms were clean, modern, and were cleaned impeccably every day. The service was first-class: all the staff were always friendly, attentive, and helpful.

A very special shout-out goes to the animation team! Tolga, Almira, Eren, and Berat provided fantastic entertainment every day with their good humor, friendliness, and dedication. The activities were varied and thoroughly enjoyed by both children and adults. Thanks to you, our vacation was truly special!

We wholeheartedly recommend this hotel and will definitely be back. Thank you for this unforgettable time!",5,2026-07-28T10:29:00Z,Import,en
